522,Rajya Osusala,112044595,"University Hospital - KDU, Osusala - KDU, Werahara, Boralasgamuwa",Colombo
523,Dilanka Pharmacy,112150080,"228/1b, Dehiwala Para, Boralesgamuwa",Colombo
524,Niluka Pharmacy & Grocery,112518210,"75b, Katuwawala, Boralesgamuwa",Colombo
525,Rxd Pharmacy,772890886,"19/B, Colombo Road, Katuwawala, Boralesgamuwa",Colombo
526,Suwa Pharmacy & Grocery,112709436,"317/1, Bokundara, Piliyndala",Colombo
527,Sri Pharmaceuticals,112820228,381 Colombo Road Pepiliyana Borlesgamuwa,Colombo
528,Food city - Werahera,112509170,"Horana Rd, Boralesgamuwa",Colombo
529,Medcare pharmacy and grocery,NaN,"No 572,Maharagama road,borelasgamuwa",Colombo
530,Medcare pharmacy & grocery,779319500,"572, maharagama road Boralesgamuwa",Colombo
531,Dinuthi pharmacy,779285965,"59b,kasbawa road,boralesgamuwa",Colombo
532,New City Pharmacy,775421932,"No.59/B Rathnapura Rd, Awissawella",Colombo
533,Sabaragamuwa Pharmacy,773597492,30 Colombo Road Avisawella,Colombo
534,Food City - Hanwella,362253555,"138/2b,Colombo - Hanwella Loow Level Road,Hanwella",Colombo
535,Unique Pharmacy,766009862,"No 78/C, Colombo road, Awissawella",Colombo
536,Jaya Pharmacy,777416635,"14/B, Pahathgama, Hanwella",Colombo
537,New sarani pharmacy,766853349,"No.433/1 kahahena, waga",Colombo
538,JANANI pharmacy,763233559,"133.7.7 Colombo road,HANWELLA",Colombo
539,Healers pharmacy,NaN,"no 67, rathnapura rd, avissawella",Colombo
